Id,Label,year,type,era,seed_concepts,indegree,outdegree,degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
32016R1450,32016R1450,2016,Regulation,Late 2010s,0,0,5,5,280,5,0.309423,0.350303,0
32017R0195,32017R0195,2017,Regulation,Late 2010s,0,0,4,4,231,5,0.366412,0.420833,0
32018D0901,32018D0901,2018,Decision,Late 2010s,0,0,2,2,300,1,1,1,0
32018D0934,32018D0934,2018,Decision,Late 2010s,0,2,4,6,331,4,0.422222,0.513158,8.333333
32018L0822,32018L0822,2018,Directive,Late 2010s,0,0,7,7,50,6,0.259101,0.304063,0
32018L1673,32018L1673,2018,Directive,Late 2010s,0,4,14,18,331,11,0.229682,0.287016,77.717857
32018R0302,32018R0302,2018,Regulation,Late 2010s,0,2,20,22,331,5,0.359722,0.408816,300.284921
32018R0848,32018R0848,2018,Regulation,Late 2010s,0,4,20,24,331,9,0.309506,0.369587,1877.852886
32018R0977,32018R0977,2018,Regulation,Late 2010s,0,0,2,2,280,6,0.24554,0.271225,0
32018R1129,32018R1129,2018,Regulation,Late 2010s,0,0,1,1,231,4,0.351648,0.378906,0
32018R1288,32018R1288,2018,Regulation,Late 2010s,0,0,1,1,231,1,1,1,0
32018R1475,32018R1475,2018,Regulation,Late 2010s,0,1,0,1,325,0,0,0,0
32018R1727,32018R1727,2018,Regulation,Late 2010s,0,8,29,37,331,10,0.251814,0.322929,813.224714
32019D0025(01),32019D002501,2019,Decision,Late 2010s,0,1,4,5,86,7,0.218182,0.247748,237
32019R1009,32019R1009,2019,Regulation,Late 2010s,0,4,18,22,231,7,0.370739,0.423408,494.123766
32019R1239,32019R1239,2019,Regulation,Late 2010s,0,6,7,13,331,9,0.259557,0.293836,599.485913
32020O0497,32020O0497,2020,Legislative_Act,2020s,0,0,3,3,280,6,0.255435,0.296897,0
32020R2093,32020R2093,2020,Regulation,2020s,0,17,8,25,331,3,0.542857,0.666667,993.872743
32021R0116,32021R0116,2021,Regulation,2020s,0,2,2,4,177,9,0.249339,0.281058,2301.5
32021R1119,32021R1119,2021,Regulation,2020s,0,28,9,37,210,4,0.411765,0.480952,1104.459543
32022D0729,32022D0729,2022,Decision,2020s,0,0,3,3,329,7,0.276642,0.306392,0
32022D2481,32022D2481,2022,Decision,2020s,0,6,16,22,331,9,0.28981,0.331801,2758.623068
32022R0991,32022R0991,2022,Regulation,2020s,0,0,23,23,331,8,0.301268,0.347909,0
32022R2578,32022R2578,2022,Regulation,2020s,0,1,0,1,34,0,0,0,0
32023D00611,32023D00611,2023,Decision,2020s,0,0,5,5,86,6,0.258599,0.301642,0
32023D0614,32023D0614,2023,Decision,2020s,0,1,0,1,330,0,0,0,0
32023R1805,32023R1805,2023,Regulation,2020s,0,5,15,20,210,8,0.248964,0.285494,235.430959
32023R2675,32023R2675,2023,Regulation,2020s,0,0,12,12,331,7,0.277586,0.317643,0
32024D1677,32024D1677,2024,Decision,2020s,0,0,1,1,50,2,0.516129,0.53125,0
32024L2841,32024L2841,2024,Directive,2020s,0,1,20,21,331,8,0.293031,0.331414,545
32024R0751,32024R0751,2024,Regulation,2020s,0,1,0,1,331,0,0,0,0
32024R1449,32024R1449,2024,Regulation,2020s,0,0,16,16,331,8,0.260504,0.29518,0
32024R3015,32024R3015,2024,Regulation,2020s,0,0,18,18,331,8,0.28605,0.325413,0
62013TJ0305,62013TJ0305,2013,Case_Law,Early 2010s,0,1,0,1,84,0,0,0,0
62014CJ0524,62014CJ0524,2014,Case_Law,Early 2010s,0,3,0,3,84,0,0,0,0
12012A203,12012A203,2012,Treaty,Early 2010s,0,1,0,1,325,0,0,0,0
12012E053,12012E053,2012,Treaty,Early 2010s,0,9,0,9,324,0,0,0,0
12012E091,12012E091,2012,Treaty,Early 2010s,0,5,0,5,329,0,0,0,0
12012E107,12012E107,2012,Treaty,Early 2010s,0,7,0,7,84,0,0,0,0
12012E352,12012E352,2012,Treaty,Early 2010s,0,1,0,1,325,0,0,0,0
12012M029,12012M029,2012,Treaty,Early 2010s,0,11,0,11,300,0,0,0,0
12016A/PRO/01,12016APRO01,2016,Treaty,Late 2010s,0,14,0,14,331,0,0,0,0
12016E/PRO/36,12016EPRO36,2016,Treaty,Late 2010s,0,1,0,1,280,0,0,0,0
12016E057,12016E057,2016,Treaty,Late 2010s,0,4,0,4,331,0,0,0,0
12016E102,12016E102,2016,Treaty,Late 2010s,0,15,0,15,210,0,0,0,0
12016E107,12016E107,2016,Treaty,Late 2010s,0,35,0,35,84,0,0,0,0
12016E194,12016E194,2016,Treaty,Late 2010s,0,24,0,24,210,0,0,0,0
12016E217,12016E217,2016,Treaty,Late 2010s,0,5,0,5,50,0,0,0,0
12016E226,12016E226,2016,Treaty,Late 2010s,0,4,0,4,280,0,0,0,0
12016E258,12016E258,2016,Treaty,Late 2010s,0,13,0,13,331,0,0,0,0
12016EN01,12016EN01,2016,Treaty,Late 2010s,0,4,0,4,331,0,0,0,0
12016M037,12016M037,2016,Treaty,Late 2010s,0,7,0,7,50,0,0,0,0
12016M050,12016M050,2016,Treaty,Late 2010s,0,12,0,12,331,0,0,0,0
32011D0019(01),32011D001901,2011,Decision,Early 2010s,0,1,0,1,86,0,0,0,0
32011D0505(01),32011D050501,2011,Decision,Early 2010s,0,0,3,3,300,3,0.442623,0.493827,0
32011D0665,32011D0665,2011,Decision,Early 2010s,0,2,1,3,157,1,1,1,0.5
32011D0890,32011D0890,2011,Decision,Early 2010s,0,1,0,1,331,0,0,0,0
32011H0442,32011H0442,2011,Legislative_Act,Early 2010s,0,1,4,5,280,1,1,1,164.5
32011R0142,32011R0142,2011,Regulation,Early 2010s,0,4,15,19,333,4,0.399457,0.460884,301.865401
32012D0173,32012D0173,2012,Decision,Early 2010s,0,2,0,2,330,0,0,0,0
32012H0148,32012H0148,2012,Legislative_Act,Early 2010s,0,0,5,5,210,2,0.608696,0.678571,0
32012H0724(27),32012H072427,2012,Legislative_Act,Early 2010s,0,1,5,6,325,2,0.857143,0.916667,7
32012O0027,32012O0027,2012,Legislative_Act,Early 2010s,0,4,0,4,86,0,0,0,0
32012R0836,32012R0836,2012,Regulation,Early 2010s,0,0,1,1,231,4,0.351648,0.378906,0
32012R1254,32012R1254,2012,Regulation,Early 2010s,0,1,0,1,68,0,0,0,0
32013R0145,32013R0145,2013,Regulation,Early 2010s,0,0,2,2,300,3,0.521739,0.569444,0
32013R0167,32013R0167,2013,Regulation,Early 2010s,0,4,7,11,329,2,0.571429,0.625,212.884624
32013R0183,32013R0183,2013,Regulation,Early 2010s,0,1,0,1,68,0,0,0,0
32013R0944,32013R0944,2013,Regulation,Early 2010s,0,1,5,6,231,4,0.360963,0.4,44.772222
32013R1306,32013R1306,2013,Regulation,Early 2010s,0,11,15,26,325,7,0.251064,0.329621,2736.652559
32014D0248,32014D0248,2014,Decision,Early 2010s,0,2,0,2,280,0,0,0,0
32014R0231,32014R0231,2014,Regulation,Early 2010s,0,3,0,3,325,0,0,0,0
32014R1348,32014R1348,2014,Regulation,Early 2010s,0,1,8,9,210,6,0.272144,0.325943,0.833333
32015D1584,32015D1584,2015,Decision,Late 2010s,0,0,42,42,84,4,0.416107,0.558468,0
32016D0397,32016D0397,2016,Decision,Late 2010s,0,0,2,2,231,4,0.352617,0.382813,0
32016L0797,32016L0797,2016,Directive,Late 2010s,0,8,10,18,329,7,0.314381,0.35754,2019.033089
32016O0045,32016O0045,2016,Legislative_Act,Late 2010s,0,1,0,1,86,0,0,0,0
32016R0218,32016R0218,2016,Regulation,Late 2010s,0,1,2,3,300,3,0.521739,0.569444,0
32016R1969,32016R1969,2016,Regulation,Late 2010s,0,1,0,1,300,0,0,0,0
32017R2003,32017R2003,2017,Regulation,Late 2010s,0,0,1,1,231,4,0.351648,0.378906,0
32017R2061,32017R2061,2017,Regulation,Late 2010s,0,0,2,2,300,2,0.583333,0.642857,0
32018D0817,32018D0817,2018,Decision,Late 2010s,0,0,13,13,280,6,0.253012,0.310079,0
32018O0017,32018O0017,2018,Legislative_Act,Late 2010s,0,1,0,1,86,0,0,0,0
32018R0212,32018R0212,2018,Regulation,Late 2010s,0,0,1,1,280,6,0.254802,0.287605,0
32019R0123,32019R0123,2019,Regulation,Late 2010s,0,9,6,15,177,3,0.576923,0.677778,239.3
32020C1222(01),32020C122201,2020,Legislative_Act,2020s,0,2,0,2,331,0,0,0,0
32020D2053,32020D2053,2020,Decision,2020s,0,1,6,7,331,4,0.360434,0.402256,1250.116803
32020R1149,32020R1149,2020,Regulation,2020s,0,0,2,2,231,4,0.353591,0.384115,0
32020R2011,32020R2011,2020,Regulation,2020s,0,0,6,6,86,6,0.258526,0.298511,0
32021D0088,32021D0088,2021,Decision,2020s,0,1,0,1,226,0,0,0,0
32021D1038,32021D1038,2021,Decision,2020s,0,0,2,2,324,5,0.288462,0.338333,0
32021D1764,32021D1764,2021,Decision,2020s,0,1,20,21,331,11,0.232506,0.286522,18.45
32021R0923,32021R0923,2021,Regulation,2020s,0,1,5,6,280,10,0.24099,0.281966,6.081818
32021R1349,32021R1349,2021,Regulation,2020s,0,0,2,2,280,10,0.249007,0.278855,0
32021R2082,32021R2082,2021,Regulation,2020s,0,0,2,2,177,9,0.249339,0.281058,0
32022L0274,32022L0274,2022,Directive,2020s,0,0,2,2,231,4,0.359897,0.389286,0
32022L0280,32022L0280,2022,Directive,2020s,0,0,2,2,231,4,0.359897,0.389286,0
32022R0229,32022R0229,2022,Regulation,2020s,0,0,2,2,280,10,0.235262,0.265427,0
32022R0466,32022R0466,2022,Regulation,2020s,0,0,2,2,280,10,0.248458,0.277082,0
32022R0944,32022R0944,2022,Regulation,2020s,0,0,4,4,331,8,0.266667,0.295539,0
32023D2505,32023D2505,2023,Decision,2020s,0,0,3,3,50,3,0.472222,0.539216,0
32023D2874,32023D2874,2023,Decision,2020s,0,1,7,8,300,3,0.625,0.722222,0.5
32023R0464,32023R0464,2023,Regulation,2020s,0,0,1,1,231,4,0.351648,0.378906,0
32023R2486,32023R2486,2023,Regulation,2020s,0,0,9,9,210,8,0.280206,0.318455,0
32024D1605,32024D1605,2024,Decision,2020s,0,0,2,2,300,9,0.185841,0.203488,0
32024L1174,32024L1174,2024,Directive,2020s,0,1,6,7,280,6,0.271166,0.31908,1.5
32024R1923,32024R1923,2024,Regulation,2020s,0,0,2,2,50,7,0.234266,0.273774,0
32025D0043,32025D0043,2025,Decision,2020s,0,0,3,3,300,2,0.8,0.875,0
32025D0391,32025D0391,2025,Decision,2020s,0,1,6,7,280,8,0.266798,0.308557,0.5
32025R0348,32025R0348,2025,Regulation,2020s,0,0,2,2,300,3,0.521739,0.569444,0
62012CJ0204,62012CJ0204,2012,Case_Law,Early 2010s,0,1,0,1,84,0,0,0,0
62015CJ0047,62015CJ0047,2015,Case_Law,Late 2010s,0,1,0,1,84,0,0,0,0
62015TJ0314,62015TJ0314,2015,Case_Law,Late 2010s,0,3,0,3,84,0,0,0,0
12012E/PRO/07,12012EPRO07,2012,Treaty,Early 2010s,0,1,0,1,330,0,0,0,0
12012E/PRO/10,12012EPRO10,2012,Treaty,Early 2010s,0,1,0,1,330,0,0,0,0
12016A192,12016A192,2016,Treaty,Late 2010s,0,1,0,1,329,0,0,0,0
12016E/PRO/21,12016EPRO21,2016,Treaty,Late 2010s,0,26,0,26,331,0,0,0,0
12016E106,12016E106,2016,Treaty,Late 2010s,0,10,0,10,84,0,0,0,0
12016E115,12016E115,2016,Treaty,Late 2010s,0,3,0,3,50,0,0,0,0
12016E185,12016E185,2016,Treaty,Late 2010s,0,3,0,3,331,0,0,0,0
12016E187,12016E187,2016,Treaty,Late 2010s,0,6,0,6,331,0,0,0,0
12016E296,12016E296,2016,Treaty,Late 2010s,0,2,0,2,280,0,0,0,0
12016P017,12016P017,2016,Treaty,Late 2010s,0,18,0,18,300,0,0,0,0
32011D0251,32011D0251,2011,Decision,Early 2010s,0,2,0,2,324,0,0,0,0
32011D0344,32011D0344,2011,Decision,Early 2010s,0,1,1,2,325,1,1,1,0
32011D0747,32011D0747,2011,Decision,Early 2010s,0,1,5,6,84,2,0.777778,0.857143,6
32011L0024,32011L0024,2011,Directive,Early 2010s,0,11,22,33,329,4,0.568807,0.66129,8190.597793
32011L0065,32011L0065,2011,Directive,Early 2010s,0,27,11,38,231,4,0.374663,0.429257,706.799881
32012D0021,32012D0021,2012,Decision,Early 2010s,0,6,4,10,84,4,0.322807,0.354167,595.507576
32012D0226,32012D0226,2012,Decision,Early 2010s,0,0,2,2,84,2,0.666667,0.75,0
32012R0650,32012R0650,2012,Regulation,Early 2010s,0,3,1,4,331,1,1,1,1.833333
32012R1025,32012R1025,2012,Regulation,Early 2010s,0,52,13,65,329,6,0.342105,0.390476,20942.307771
32012R1255,32012R1255,2012,Regulation,Early 2010s,0,2,0,2,68,0,0,0,0
32013D0001(01),32013D000101,2013,Decision,Early 2010s,0,2,6,8,86,1,1,1,16
32013D0668,32013D0668,2013,Decision,Early 2010s,0,0,2,2,330,4,0.409091,0.518519,0
32013L0030,32013L0030,2013,Directive,Early 2010s,0,5,7,12,329,3,0.506667,0.565789,496.8157
32013O0024,32013O0024,2013,Legislative_Act,Early 2010s,0,2,1,3,86,1,1,1,1.5
32013R0886,32013R0886,2013,Regulation,Early 2010s,0,3,5,8,329,3,0.530612,0.583333,10.22619
32013R1257,32013R1257,2013,Regulation,Early 2010s,0,3,4,7,231,1,1,1,13.25
32013R1271,32013R1271,2013,Regulation,Early 2010s,0,8,0,8,331,0,0,0,0
32013R1375,32013R1375,2013,Regulation,Early 2010s,0,1,0,1,68,0,0,0,0
32014D0016(01),32014D001601,2014,Decision,Early 2010s,0,5,1,6,86,1,1,1,0
32014D0073,32014D0073,2014,Decision,Early 2010s,0,3,0,3,330,0,0,0,0
32014D0585,32014D0585,2014,Decision,Early 2010s,0,0,5,5,329,3,0.529412,0.580247,0
32014L0041,32014L0041,2014,Directive,Early 2010s,0,10,8,18,331,2,0.666667,0.75,185.236444
32014L0094,32014L0094,2014,Directive,Early 2010s,0,5,0,5,331,0,0,0,0
32014R0208,32014R0208,2014,Regulation,Early 2010s,0,5,4,9,300,2,0.833333,0.9,19.4
32014R0282,32014R0282,2014,Regulation,Early 2010s,0,4,0,4,331,0,0,0,0
32014R0654,32014R0654,2014,Regulation,Early 2010s,0,4,3,7,300,1,1,1,121.892593
32015O0012,32015O0012,2015,Legislative_Act,Late 2010s,0,1,0,1,86,0,0,0,0
32015R0751,32015R0751,2015,Regulation,Late 2010s,0,3,5,8,280,5,0.275701,0.321751,18.665909
32015R0985,32015R0985,2015,Regulation,Late 2010s,0,0,3,3,231,4,0.354396,0.387597,0
32015R2406,32015R2406,2015,Regulation,Late 2010s,0,1,0,1,68,0,0,0,0
32016D0220,32016D0220,2016,Decision,Late 2010s,0,1,2,3,300,3,0.52,0.564103,1
32016D0993,32016D0993,2016,Decision,Late 2010s,0,1,0,1,331,0,0,0,0
32016D1115,32016D1115,2016,Decision,Late 2010s,0,0,1,1,231,4,0.351648,0.378906,0
32016R1068,32016R1068,2016,Regulation,Late 2010s,0,0,1,1,231,4,0.351648,0.378906,0
32016R1245,32016R1245,2016,Regulation,Late 2010s,0,1,0,1,231,0,0,0,0
32017R0825,32017R0825,2017,Regulation,Late 2010s,0,1,14,15,325,7,0.255947,0.325739,541.490801
32017R1369,32017R1369,2017,Regulation,Late 2010s,0,8,11,19,329,7,0.272727,0.32328,423.785835
32017R1988,32017R1988,2017,Regulation,Late 2010s,0,1,0,1,68,0,0,0,0
32018D0594,32018D0594,2018,Decision,Late 2010s,0,0,1,1,231,4,0.351648,0.378906,0
32018D1297,32018D1297,2018,Decision,Late 2010s,0,0,1,1,231,4,0.351648,0.378906,0
32018H0308(01),32018H030801,2018,Legislative_Act,Late 2010s,0,4,0,4,330,0,0,0,0
32018R1046,32018R1046,2018,Regulation,Late 2010s,0,82,0,82,331,0,0,0,0
32018R1488,32018R1488,2018,Regulation,Late 2010s,0,3,0,3,331,0,0,0,0
32018R1844,32018R1844,2018,Regulation,Late 2010s,0,1,0,1,280,0,0,0,0
32019D0053,32019D0053,2019,Decision,Late 2010s,0,0,4,4,50,2,0.666667,0.75,0
32019D1810,32019D1810,2019,Decision,Late 2010s,0,1,5,6,331,1,1,1,2
32019D1855,32019D1855,2019,Decision,Late 2010s,0,1,0,1,325,0,0,0,0
32019D1963,32019D1963,2019,Decision,Late 2010s,0,0,6,6,331,4,0.464286,0.527778,0
32019L0520,32019L0520,2019,Directive,Late 2010s,0,3,14,17,331,8,0.292769,0.341261,460.20431
32019R0237,32019R0237,2019,Regulation,Late 2010s,0,1,0,1,68,0,0,0,0
32019R0627,32019R0627,2019,Regulation,Late 2010s,0,1,9,10,333,8,0.320955,0.363297,174.851282
32019R1238,32019R1238,2019,Regulation,Late 2010s,0,1,21,22,280,9,0.320661,0.382328,50.039598
32019R2022,32019R2022,2019,Regulation,Late 2010s,0,0,6,6,329,7,0.30226,0.337506,0
32020B0536,32020B0536,2020,Legislative_Act,2020s,0,2,0,2,240,0,0,0,0
32020D0136,32020D0136,2020,Decision,2020s,0,1,0,1,86,0,0,0,0
32020Q0727(01),32020Q072701,2020,Legislative_Act,2020s,0,0,3,3,86,1,1,1,0
32020R0696,32020R0696,2020,Regulation,2020s,0,0,10,10,331,8,0.291709,0.339043,0
32020R2007,32020R2007,2020,Regulation,2020s,0,0,5,5,231,5,0.286239,0.321368,0
32020R2094,32020R2094,2020,Regulation,2020s,0,8,3,11,331,1,1,1,161.661644
32020R2221,32020R2221,2020,Regulation,2020s,0,0,10,10,331,7,0.237697,0.291239,0
32021R0517,32021R0517,2021,Regulation,2020s,0,0,2,2,86,7,0.204521,0.228521,0
32021R0523,32021R0523,2021,Regulation,2020s,0,15,27,42,331,11,0.25,0.310259,2911.692415
32021R1149,32021R1149,2021,Regulation,2020s,0,2,31,33,331,9,0.287537,0.336307,247.008722
32021R1237,32021R1237,2021,Regulation,2020s,0,0,21,21,331,9,0.291877,0.339548,0
32022D2332,32022D2332,2022,Decision,2020s,0,1,9,10,331,1,1,1,1
32022R0357,32022R0357,2022,Regulation,2020s,0,1,0,1,68,0,0,0,0
32022R0782,32022R0782,2022,Regulation,2020s,0,1,3,4,231,5,0.359375,0.406522,1.333333
32022R0868,32022R0868,2022,Regulation,2020s,0,4,26,30,331,8,0.328836,0.377295,380.390757
32023D2498,32023D2498,2023,Decision,2020s,0,1,2,3,300,1,1,1,0
32023R0155,32023R0155,2023,Regulation,2020s,0,0,4,4,300,3,0.5,0.588889,0
32023R0402,32023R0402,2023,Regulation,2020s,0,0,2,2,50,5,0.289093,0.315076,0
32023R0410,32023R0410,2023,Regulation,2020s,0,0,1,1,280,6,0.254802,0.287605,0
32023R1231,32023R1231,2023,Regulation,2020s,0,1,11,12,331,10,0.246694,0.289892,407.808333
32023R1718,32023R1718,2023,Regulation,2020s,0,0,3,3,280,5,0.29375,0.328103,0
32024D1339,32024D1339,2024,Decision,2020s,0,1,3,4,300,1,1,1,1
32024D1983,32024D1983,2024,Decision,2020s,0,0,3,3,331,8,0.25653,0.284819,0
32024L1438,32024L1438,2024,Directive,2020s,0,0,11,11,333,9,0.249093,0.296792,0
32024L2842,32024L2842,2024,Directive,2020s,0,0,10,10,331,9,0.229448,0.254572,0
32024R1469,32024R1469,2024,Regulation,2020s,0,1,10,11,300,6,0.256995,0.30457,117.264394
32024R1705,32024R1705,2024,Regulation,2020s,0,0,3,3,331,10,0.209709,0.230777,0
32024R1938,32024R1938,2024,Regulation,2020s,0,0,15,15,331,8,0.258538,0.294645,0
32024R1991,32024R1991,2024,Regulation,2020s,0,0,27,27,331,9,0.285714,0.327997,0
32024R2492,32024R2492,2024,Regulation,2020s,0,0,1,1,231,4,0.351648,0.378906,0
32025D02772,32025D02772,2025,Decision,2020s,0,0,2,2,231,4,0.353425,0.383721,0
32025R0457,32025R0457,2025,Regulation,2020s,0,0,2,2,231,4,0.353425,0.383721,0
62015CJ0020,62015CJ0020,2015,Case_Law,Late 2010s,0,2,0,2,84,0,0,0,0
62016CJ0334,62016CJ0334,2016,Case_Law,Late 2010s,0,1,0,1,331,0,0,0,0
12012E087,12012E087,2012,Treaty,Early 2010s,0,2,0,2,331,0,0,0,0
12012M046,12012M046,2012,Treaty,Early 2010s,0,1,0,1,330,0,0,0,0
12016E/PRO/01,12016EPRO01,2016,Treaty,Late 2010s,0,17,0,17,331,0,0,0,0
12016E053,12016E053,2016,Treaty,Late 2010s,0,18,0,18,280,0,0,0,0
12016E078,12016E078,2016,Treaty,Late 2010s,0,4,0,4,331,0,0,0,0
12016E168,12016E168,2016,Treaty,Late 2010s,0,21,0,21,331,0,0,0,0
12016E291,12016E291,2016,Treaty,Late 2010s,0,24,0,24,280,0,0,0,0
12016E349,12016E349,2016,Treaty,Late 2010s,0,26,0,26,331,0,0,0,0
12016M/PRO/01,12016MPRO01,2016,Treaty,Late 2010s,0,17,0,17,331,0,0,0,0
12016M/PRO/07,12016MPRO07,2016,Treaty,Late 2010s,0,11,0,11,331,0,0,0,0
12016M004,12016M004,2016,Treaty,Late 2010s,0,18,0,18,331,0,0,0,0
32012L0027,32012L0027,2012,Directive,Early 2010s,0,10,10,20,210,3,0.507246,0.6,1318.416205
32012R0412,32012R0412,2012,Regulation,Early 2010s,0,0,4,4,231,4,0.356164,0.392308,0
32013D0255,32013D0255,2013,Decision,Early 2010s,0,4,1,5,300,1,1,1,4
32013R0255,32013R0255,2013,Regulation,Early 2010s,0,1,0,1,231,0,0,0,0
32013R0526,32013R0526,2013,Regulation,Early 2010s,0,3,0,3,331,0,0,0,0
32013R1159,32013R1159,2013,Regulation,Early 2010s,0,1,3,4,331,1,1,1,0
32013R1290,32013R1290,2013,Regulation,Early 2010s,0,3,0,3,331,0,0,0,0
32013R1315,32013R1315,2013,Regulation,Early 2010s,0,14,0,14,331,0,0,0,0
32014D0027(01),32014D002701,2014,Decision,Early 2010s,0,1,0,1,86,0,0,0,0
32014D0762,32014D0762,2014,Decision,Early 2010s,0,1,0,1,331,0,0,0,0
32014D0908,32014D0908,2014,Decision,Early 2010s,0,2,0,2,86,0,0,0,0
32014O0015,32014O0015,2014,Legislative_Act,Early 2010s,0,3,0,3,86,0,0,0,0
32015D0365,32015D0365,2015,Decision,Late 2010s,0,0,1,1,329,4,0.42623,0.464744,0
32015D0444,32015D0444,2015,Decision,Late 2010s,0,28,0,28,331,0,0,0,0
32015D0778,32015D0778,2015,Decision,Late 2010s,0,2,0,2,331,0,0,0,0
32015D1333,32015D1333,2015,Decision,Late 2010s,0,1,1,2,300,1,1,1,1
32015O0019,32015O0019,2015,Legislative_Act,Late 2010s,0,0,5,5,86,7,0.230769,0.304707,0
32015R0028,32015R0028,2015,Regulation,Late 2010s,0,1,0,1,68,0,0,0,0
32015R0848,32015R0848,2015,Regulation,Late 2010s,0,3,6,9,331,8,0.198614,0.265469,70.353833
32015R1975,32015R1975,2015,Regulation,Late 2010s,0,2,0,2,325,0,0,0,0
32016D1332,32016D1332,2016,Decision,Late 2010s,0,0,1,1,231,4,0.351648,0.378906,0
32016L0681,32016L0681,2016,Directive,Late 2010s,0,3,11,14,331,1,1,1,41.583766
32016R0313,32016R0313,2016,Regulation,Late 2010s,0,1,0,1,280,0,0,0,0
32016R1703,32016R1703,2016,Regulation,Late 2010s,0,1,0,1,68,0,0,0,0
32016R1905,32016R1905,2016,Regulation,Late 2010s,0,1,0,1,68,0,0,0,0
32016R2067,32016R2067,2016,Regulation,Late 2010s,0,2,0,2,68,0,0,0,0
32017C1213(01),32017C121301,2017,Legislative_Act,Late 2010s,0,15,0,15,331,0,0,0,0
32017R0542,32017R0542,2017,Regulation,Late 2010s,0,2,0,2,231,0,0,0,0
32017R1380,32017R1380,2017,Regulation,Late 2010s,0,0,1,1,231,4,0.351648,0.378906,0
32018D0300,32018D0300,2018,Decision,Late 2010s,0,0,1,1,157,3,0.5,0.533333,0
32018D1623,32018D1623,2018,Decision,Late 2010s,0,0,1,1,231,4,0.351648,0.378906,0
32018D1716,32018D1716,2018,Decision,Late 2010s,0,1,0,1,325,0,0,0,0
32018R0498,32018R0498,2018,Regulation,Late 2010s,0,1,0,1,68,0,0,0,0
32018R0614,32018R0614,2018,Regulation,Late 2010s,0,0,1,1,231,4,0.351648,0.378906,0
32018R0670,32018R0670,2018,Regulation,Late 2010s,0,1,4,5,231,5,0.366412,0.420833,0.5
32019H0515(01),32019H051501,2019,Legislative_Act,Late 2010s,0,3,0,3,330,0,0,0,0
32019R0004,32019R0004,2019,Regulation,Late 2010s,0,0,8,8,331,4,0.367725,0.415468,0
32020D0139,32020D0139,2020,Decision,2020s,0,1,0,1,86,0,0,0,0
32020D0140,32020D0140,2020,Decision,2020s,0,1,0,1,86,0,0,0,0
32020L0262,32020L0262,2020,Directive,2020s,0,3,10,13,331,4,0.382979,0.518519,66.588889
32020R0034,32020R0034,2020,Regulation,2020s,0,1,0,1,68,0,0,0,0
32020R0354,32020R0354,2020,Regulation,2020s,0,1,2,3,333,4,0.350133,0.379419,0.5
32020R0762,32020R0762,2020,Regulation,2020s,0,0,5,5,333,4,0.354545,0.38515,0
32021D0069,32021D0069,2021,Decision,2020s,0,0,39,39,84,3,0.621849,0.740991,0
32021D0661,32021D0661,2021,Decision,2020s,0,1,0,1,330,0,0,0,0
32021D1758,32021D1758,2021,Decision,2020s,0,1,0,1,86,0,0,0,0
32021L0903,32021L0903,2021,Directive,2020s,0,0,2,2,329,4,0.359788,0.389706,0
32021O0889,32021O0889,2021,Legislative_Act,2020s,0,0,5,5,86,6,0.260582,0.308291,0
32021R0693,32021R0693,2021,Regulation,2020s,0,1,30,31,331,9,0.266063,0.31305,24.75
32021R1044,32021R1044,2021,Regulation,2020s,0,0,1,1,231,1,1,1,0
32021R1421,32021R1421,2021,Regulation,2020s,0,1,0,1,68,0,0,0,0
32021R1880,32021R1880,2021,Regulation,2020s,0,0,1,1,177,3,0.5,0.537037,0
32022D1497,32022D1497,2022,Decision,2020s,0,0,1,1,231,4,0.351648,0.378906,0
32022D1972,32022D1972,2022,Decision,2020s,0,0,4,4,330,2,0.833333,0.9,0
32022L0281,32022L0281,2022,Directive,2020s,0,0,2,2,231,4,0.359897,0.389286,0
32022R0244,32022R0244,2022,Regulation,2020s,0,0,3,3,280,10,0.240323,0.276743,0
32022R0626,32022R0626,2022,Regulation,2020s,0,0,4,4,300,2,0.642857,0.722222,0
32022R1854,32022R1854,2022,Regulation,2020s,0,1,0,1,331,0,0,0,0
32023D2130,32023D2130,2023,Decision,2020s,0,1,0,1,330,0,0,0,0
32023Q02511,32023Q02511,2023,Legislative_Act,2020s,0,0,5,5,331,9,0.262364,0.296723,0
32023R0511,32023R0511,2023,Regulation,2020s,0,0,2,2,280,5,0.292645,0.32451,0
32023R1214,32023R1214,2023,Regulation,2020s,0,0,21,21,300,8,0.302734,0.358661,0
32023R2579,32023R2579,2023,Regulation,2020s,0,0,1,1,68,8,0.228758,0.306448,0
32023R2782,32023R2782,2023,Regulation,2020s,0,1,2,3,333,5,0.257576,0.284804,0
32023R2830,32023R2830,2023,Regulation,2020s,0,0,12,12,210,10,0.270475,0.32299,0
32023R2842,32023R2842,2023,Regulation,2020s,0,0,16,16,331,9,0.292484,0.332562,0
32024D1708,32024D1708,2024,Decision,2020s,0,0,3,3,50,3,0.472222,0.539216,0
32024H02476,32024H02476,2024,Legislative_Act,2020s,0,1,0,1,210,0,0,0,0
32024L1799,32024L1799,2024,Directive,2020s,0,0,15,15,331,8,0.282342,0.3194,0
32024R0900,32024R0900,2024,Regulation,2020s,0,1,20,21,331,9,0.266425,0.31099,10.229004
